,Entity,Year,Terrorist attacks,Oil Reserves (Barrels),Percentage of World Reserves,Country,Government Integrity,Judicial Effectiveness,Trade Freedom,Property Rights
1634,Papua New Guinea,2004,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1635,Papua New Guinea,2005,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1636,Papua New Guinea,2006,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1637,Papua New Guinea,2007,1,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1638,Papua New Guinea,2008,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1639,Papua New Guinea,2009,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1640,Papua New Guinea,2010,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1641,Papua New Guinea,2011,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1642,Papua New Guinea,2012,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1643,Papua New Guinea,2013,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1644,Papua New Guinea,2014,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1645,Papua New Guinea,2015,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1646,Papua New Guinea,2016,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1647,Papua New Guinea,2017,8,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1648,Papua New Guinea,2018,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1649,Papua New Guinea,2019,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1650,Papua New Guinea,2020,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1651,Papua New Guinea,2021,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1652,Peru,1994,91,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1653,Peru,1995,44,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1654,Peru,1996,42,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1655,Peru,1997,58,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1656,Peru,1998,5,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1657,Peru,1999,5,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1658,Peru,2000,3,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1659,Peru,2001,3,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1660,Peru,2002,2,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1661,Peru,2003,1,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1662,Peru,2004,3,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1663,Peru,2005,2,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1664,Peru,2006,1,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1665,Peru,2007,4,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1666,Peru,2008,1,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1667,Peru,2009,4,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1668,Peru,2010,0,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1669,Peru,2011,0,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1670,Peru,2012,9,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1671,Peru,2013,13,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1672,Peru,2014,12,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1673,Peru,2015,10,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1674,Peru,2016,4,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1675,Peru,2017,8,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1676,Peru,2018,5,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1677,Peru,2019,1,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1678,Peru,2020,2,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1679,Peru,2021,5,682681000,0.041,Peru,36.3,48.2,81.4,44.9
1680,Poland,1994,4,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1681,Poland,1995,4,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1682,Poland,1996,6,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1683,Poland,1997,3,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1684,Poland,1998,2,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1685,Poland,1999,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1686,Poland,2000,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1687,Poland,2001,1,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1688,Poland,2002,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1689,Poland,2003,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1690,Poland,2004,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1691,Poland,2005,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1692,Poland,2006,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1693,Poland,2007,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1694,Poland,2008,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1695,Poland,2009,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1696,Poland,2010,1,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1697,Poland,2011,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1698,Poland,2012,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1699,Poland,2013,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1700,Poland,2014,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1701,Poland,2015,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1702,Poland,2016,2,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1703,Poland,2017,1,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1704,Poland,2018,1,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1705,Poland,2019,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1706,Poland,2020,2,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1707,Poland,2021,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0
1708,Qatar,1994,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1709,Qatar,1995,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1710,Qatar,1996,1,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1711,Qatar,1997,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1712,Qatar,1998,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1713,Qatar,1999,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1714,Qatar,2000,1,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1715,Qatar,2001,1,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1716,Qatar,2002,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1717,Qatar,2003,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1718,Qatar,2004,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1719,Qatar,2005,1,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1720,Qatar,2006,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1721,Qatar,2007,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1722,Qatar,2008,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1723,Qatar,2009,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1724,Qatar,2010,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1725,Qatar,2011,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1726,Qatar,2012,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1727,Qatar,2013,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1728,Qatar,2014,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1729,Qatar,2015,1,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1730,Qatar,2016,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1731,Qatar,2017,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1732,Qatar,2018,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1733,Qatar,2019,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1734,Qatar,2020,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1735,Qatar,2021,0,25244000000,1.5,Qatar,51.7,41.5,81.6,70.4
1736,Romania,1994,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1737,Romania,1995,1,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1738,Romania,1996,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1739,Romania,1997,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1740,Romania,1998,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1741,Romania,1999,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1742,Romania,2000,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1743,Romania,2001,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1744,Romania,2002,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1745,Romania,2003,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1746,Romania,2004,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1747,Romania,2005,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1748,Romania,2006,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1749,Romania,2007,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1750,Romania,2008,1,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1751,Romania,2009,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1752,Romania,2010,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1753,Romania,2011,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1754,Romania,2012,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1755,Romania,2013,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1756,Romania,2014,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1757,Romania,2015,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1758,Romania,2016,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1759,Romania,2017,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1760,Romania,2018,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1761,Romania,2019,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1762,Romania,2020,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1763,Romania,2021,0,600000000,0.036,Romania,47.6,65.8,79.2,81.0
1764,Russia,1994,47,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1765,Russia,1995,37,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1766,Russia,1996,66,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1767,Russia,1997,77,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1768,Russia,1998,26,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1769,Russia,1999,54,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1770,Russia,2000,138,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1771,Russia,2001,135,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1772,Russia,2002,89,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1773,Russia,2003,76,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1774,Russia,2004,43,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1775,Russia,2005,64,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1776,Russia,2006,56,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1777,Russia,2007,51,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1778,Russia,2008,170,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1779,Russia,2009,152,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1780,Russia,2010,251,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1781,Russia,2011,188,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1782,Russia,2012,151,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1783,Russia,2013,145,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1784,Russia,2014,48,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1785,Russia,2015,22,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1786,Russia,2016,56,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1787,Russia,2017,34,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1788,Russia,2018,23,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1789,Russia,2019,10,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1790,Russia,2020,12,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1791,Russia,2021,0,80000000000,4.8,Russia,25.9,32.1,69.4,20.9
1792,Saudi Arabia,1994,2,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1793,Saudi Arabia,1995,3,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1794,Saudi Arabia,1996,1,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1795,Saudi Arabia,1997,0,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1796,Saudi Arabia,1998,0,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1797,Saudi Arabia,1999,0,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1798,Saudi Arabia,2000,5,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1799,Saudi Arabia,2001,3,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1800,Saudi Arabia,2002,2,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1801,Saudi Arabia,2003,8,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1802,Saudi Arabia,2004,17,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1803,Saudi Arabia,2005,1,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1804,Saudi Arabia,2006,3,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1805,Saudi Arabia,2007,1,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1806,Saudi Arabia,2008,0,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1807,Saudi Arabia,2009,3,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1808,Saudi Arabia,2010,0,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1809,Saudi Arabia,2011,2,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1810,Saudi Arabia,2012,6,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1811,Saudi Arabia,2013,6,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1812,Saudi Arabia,2014,14,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1813,Saudi Arabia,2015,104,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1814,Saudi Arabia,2016,134,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1815,Saudi Arabia,2017,57,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1816,Saudi Arabia,2018,94,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1817,Saudi Arabia,2019,43,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1818,Saudi Arabia,2020,60,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1819,Saudi Arabia,2021,94,266578000000,16.2,Saudi Arabia,43.9,37.0,74.2,47.6
1820,Serbia,2006,0,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1821,Serbia,2007,0,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1822,Serbia,2008,4,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1823,Serbia,2009,3,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1824,Serbia,2010,1,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1825,Serbia,2011,0,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1826,Serbia,2012,3,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1827,Serbia,2013,0,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1828,Serbia,2014,0,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1829,Serbia,2015,0,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1830,Serbia,2016,0,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1831,Serbia,2017,1,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1832,Serbia,2018,2,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1833,Serbia,2019,0,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1834,Serbia,2020,0,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1835,Serbia,2021,1,77500000,0.0047,Serbia,36.8,50.4,76.6,58.6
1836,Slovakia,1994,1,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1837,Slovakia,1995,3,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1838,Slovakia,1996,5,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1839,Slovakia,1997,4,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1840,Slovakia,1998,2,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1841,Slovakia,1999,1,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1842,Slovakia,2000,1,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1843,Slovakia,2001,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1844,Slovakia,2002,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1845,Slovakia,2003,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1846,Slovakia,2004,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1847,Slovakia,2005,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1848,Slovakia,2006,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1849,Slovakia,2007,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1850,Slovakia,2008,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1851,Slovakia,2009,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1852,Slovakia,2010,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1853,Slovakia,2011,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1854,Slovakia,2012,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1855,Slovakia,2013,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1856,Slovakia,2014,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1857,Slovakia,2015,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1858,Slovakia,2016,1,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1859,Slovakia,2017,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1860,Slovakia,2018,1,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1861,Slovakia,2019,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1862,Slovakia,2020,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1863,Slovakia,2021,0,9000000,0.0005,Slovakia,55.8,70.6,79.2,84.5
1864,South Africa,1994,174,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1865,South Africa,1995,32,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1866,South Africa,1996,47,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1867,South Africa,1997,17,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1868,South Africa,1998,6,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1869,South Africa,1999,17,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1870,South Africa,2000,21,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1871,South Africa,2001,0,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1872,South Africa,2002,8,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1873,South Africa,2003,0,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1874,South Africa,2004,0,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1875,South Africa,2005,0,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1876,South Africa,2006,0,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1877,South Africa,2007,2,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1878,South Africa,2008,1,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1879,South Africa,2009,0,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1880,South Africa,2010,0,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1881,South Africa,2011,0,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1882,South Africa,2012,4,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1883,South Africa,2013,13,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1884,South Africa,2014,20,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1885,South Africa,2015,5,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1886,South Africa,2016,27,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1887,South Africa,2017,29,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1888,South Africa,2018,41,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1889,South Africa,2019,23,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1890,South Africa,2020,17,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1891,South Africa,2021,15,15000000,0.0009,South Africa,48.0,58.3,72.4,44.7
1892,Spain,1994,55,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1893,Spain,1995,44,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1894,Spain,1996,63,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1895,Spain,1997,86,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1896,Spain,1998,17,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1897,Spain,1999,47,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1898,Spain,2000,112,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1899,Spain,2001,79,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1900,Spain,2002,41,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1901,Spain,2003,21,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1902,Spain,2004,31,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1903,Spain,2005,24,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1904,Spain,2006,23,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1905,Spain,2007,11,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1906,Spain,2008,37,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1907,Spain,2009,21,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1908,Spain,2010,3,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1909,Spain,2011,0,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1910,Spain,2012,1,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1911,Spain,2013,5,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1912,Spain,2014,4,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1913,Spain,2015,1,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1914,Spain,2016,3,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1915,Spain,2017,4,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1916,Spain,2018,2,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1917,Spain,2019,4,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1918,Spain,2020,0,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1919,Spain,2021,2,150000000,0.009,Spain,64.0,73.6,84.2,87.2
1920,Sudan,1994,5,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1921,Sudan,1995,4,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1922,Sudan,1996,10,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1923,Sudan,1997,3,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1924,Sudan,1998,0,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1925,Sudan,1999,5,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1926,Sudan,2000,7,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1927,Sudan,2001,9,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1928,Sudan,2002,13,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1929,Sudan,2003,0,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1930,Sudan,2004,5,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1931,Sudan,2005,6,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1932,Sudan,2006,24,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1933,Sudan,2007,23,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1934,Sudan,2008,32,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1935,Sudan,2009,26,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1936,Sudan,2010,28,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1937,Sudan,2011,38,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1938,Sudan,2012,40,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1939,Sudan,2013,46,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1940,Sudan,2014,157,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1941,Sudan,2015,158,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1942,Sudan,2016,173,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1943,Sudan,2017,106,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1944,Sudan,2018,42,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1945,Sudan,2019,26,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1946,Sudan,2020,33,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1947,Sudan,2021,13,5000000000,0.3,Sudan,19.5,4.8,29.6,12.5
1948,Suriname,1994,1,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1949,Suriname,1995,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1950,Suriname,1996,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1951,Suriname,1997,2,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1952,Suriname,1998,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1953,Suriname,1999,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1954,Suriname,2000,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1955,Suriname,2001,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1956,Suriname,2002,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
